iteration,alpha,beta,sigma,rho,Q,bestLength,bestCurrent,nBestPathAnts,nBestCurrentPathAnts
1,1.0,2.0,1.0,0.68,1.0,237.56527251135114,237.56527251135114,1,1
1,1.0,2.0,1.0,0.6900000000000001,1.0,251.41349959127345,251.41349959127345,1,1
1,1.0,2.0,1.0,0.7000000000000001,1.0,213.55183537376217,213.55183537376217,1,1
1,1.0,2.0,1.0,0.71,1.0,218.15927862148584,218.15927862148584,1,1
1,1.0,2.0,1.0,0.72,1.0,226.49950914672345,226.49950914672345,1,1
1,1.0,2.0,1.0,0.73,1.0,249.95760570565656,249.95760570565656,1,1
1,1.0,2.0,1.0,0.74,1.0,236.26122110752993,236.26122110752993,1,1
1,1.0,2.0,1.0,0.75,1.0,240.04892771353502,240.04892771353502,1,1
1,1.0,2.0,1.0,0.76,1.0,215.51416618974065,215.51416618974065,1,1
1,1.0,2.0,1.0,0.77,1.0,241.9900401380156,241.9900401380156,1,1
1,1.0,2.0,1.0,0.78,1.0,232.62327859872698,232.62327859872698,1,1
1,1.0,2.0,1.0,0.79,1.0,220.69931933666103,220.69931933666103,1,1
1,1.0,2.0,1.0,0.8,1.0,239.0205382827732,239.0205382827732,1,1
1,1.0,2.0,1.0,0.81,1.0,228.52910725204922,228.52910725204922,1,1
1,1.0,2.0,1.0,0.8200000000000001,1.0,204.44504134975347,204.44504134975347,1,1
1,1.0,2.0,1.0,0.8300000000000001,1.0,210.71350491225667,210.71350491225667,1,1
1,1.0,2.0,1.0,0.84,1.0,238.58857992010624,238.58857992010624,1,1
1,1.0,2.0,1.0,0.85,1.0,222.80614429575638,222.80614429575638,1,1
1,1.0,2.0,1.0,0.86,1.0,222.23495267411238,222.23495267411238,1,1
1,1.0,2.0,1.0,0.87,1.0,214.42426642470377,214.42426642470377,1,1
1,1.0,2.0,1.0,0.88,1.0,242.84435413363127,242.84435413363127,1,1
1,1.0,2.0,1.0,0.89,1.0,199.40346439678373,199.40346439678373,1,1
1,1.0,2.0,1.0,0.9,1.0,214.04275387487053,214.04275387487053,1,1
1,1.0,2.0,1.0,0.91,1.0,236.65067756479982,236.65067756479982,1,1
1,1.0,2.0,1.0,0.92,1.0,225.01116190044976,225.01116190044976,1,1
1,1.0,2.0,1.0,0.93,1.0,210.407391649388,210.407391649388,1,1
1,1.0,2.0,1.0,0.9400000000000001,1.0,228.8922981001312,228.8922981001312,1,1
1,1.0,2.0,1.0,0.9500000000000001,1.0,245.03033488868948,245.03033488868948,1,1
1,1.0,2.0,1.0,0.96,1.0,193.06808434062205,193.06808434062205,1,1
1,1.0,2.0,1.0,0.97,1.0,226.69566267221097,226.69566267221097,1,1
1,1.0,2.0,1.0,0.98,1.0,221.8616390888203,221.8616390888203,1,1
1,1.0,2.0,1.0,0.99,1.0,241.8085537353706,241.8085537353706,1,1
1,1.0,2.0,1.0,1.0,1.0,242.35517562966925,242.35517562966925,1,1
1,1.0,2.0,1.0,0.0,2.0,204.8190894783323,204.8190894783323,1,1
1,1.0,2.0,1.0,0.01,2.0,223.16049779137543,223.16049779137543,1,1
1,1.0,2.0,1.0,0.02,2.0,231.3865494587689,231.3865494587689,1,1
1,1.0,2.0,1.0,0.03,2.0,222.12147194475676,222.12147194475676,1,1
1,1.0,2.0,1.0,0.04,2.0,243.62595275194246,243.62595275194246,1,1
1,1.0,2.0,1.0,0.05,2.0,209.91323733242112,209.91323733242112,1,1
1,1.0,2.0,1.0,0.06,2.0,217.17210228277307,217.17210228277307,1,1
1,1.0,2.0,1.0,0.07,2.0,244.14816634537954,244.14816634537954,1,1
1,1.0,2.0,1.0,0.08,2.0,248.6680933027573,248.6680933027573,1,1
1,1.0,2.0,1.0,0.09,2.0,216.83092861788165,216.83092861788165,1,1
1,1.0,2.0,1.0,0.1,2.0,232.6389531703313,232.6389531703313,1,1
1,1.0,2.0,1.0,0.11,2.0,247.4050711059802,247.4050711059802,1,1
1,1.0,2.0,1.0,0.12,2.0,226.0825019260261,226.0825019260261,1,1
1,1.0,2.0,1.0,0.13,2.0,230.41032351704234,230.41032351704234,1,1
1,1.0,2.0,1.0,0.14,2.0,231.42728520271976,231.42728520271976,1,1
1,1.0,2.0,1.0,0.15,2.0,235.1474341247607,235.1474341247607,1,1
1,1.0,2.0,1.0,0.16,2.0,228.3161358607682,228.3161358607682,1,1
1,1.0,2.0,1.0,0.17,2.0,221.64742633245228,221.64742633245228,1,1
1,1.0,2.0,1.0,0.18,2.0,197.04648566984284,197.04648566984284,1,1
1,1.0,2.0,1.0,0.19,2.0,242.18470358717465,242.18470358717465,1,1
1,1.0,2.0,1.0,0.2,2.0,201.20647089049908,201.20647089049908,1,1
1,1.0,2.0,1.0,0.21,2.0,215.5371084221707,215.5371084221707,1,1
1,1.0,2.0,1.0,0.22,2.0,233.51463071472176,233.51463071472176,1,1
1,1.0,2.0,1.0,0.23,2.0,214.98078193768347,214.98078193768347,1,1
1,1.0,2.0,1.0,0.24,2.0,226.71451859352217,226.71451859352217,1,1
1,1.0,2.0,1.0,0.25,2.0,204.5189010219128,204.5189010219128,1,1
1,1.0,2.0,1.0,0.26,2.0,235.13230760455522,235.13230760455522,1,1
1,1.0,2.0,1.0,0.27,2.0,228.47176611452272,228.47176611452272,1,1
1,1.0,2.0,1.0,0.28,2.0,232.7761626940992,232.7761626940992,1,1
1,1.0,2.0,1.0,0.29,2.0,230.1425618582933,230.1425618582933,1,1
1,1.0,2.0,1.0,0.3,2.0,223.355732615215,223.355732615215,1,1
1,1.0,2.0,1.0,0.31,2.0,224.98797577978266,224.98797577978266,1,1
1,1.0,2.0,1.0,0.32,2.0,204.17700810581346,204.17700810581346,1,1
1,1.0,2.0,1.0,0.33,2.0,206.60958826064098,206.60958826064098,1,1
1,1.0,2.0,1.0,0.34,2.0,205.209207169148,205.209207169148,1,1
1,1.0,2.0,1.0,0.35000000000000003,2.0,245.07858592537877,245.07858592537877,1,1
1,1.0,2.0,1.0,0.36,2.0,237.91845475876195,237.91845475876195,1,1
1,1.0,2.0,1.0,0.37,2.0,212.82862637866174,212.82862637866174,1,1
1,1.0,2.0,1.0,0.38,2.0,226.36315775895088,226.36315775895088,1,1
1,1.0,2.0,1.0,0.39,2.0,230.8756563675245,230.8756563675245,1,1
1,1.0,2.0,1.0,0.4,2.0,206.0338575539183,206.0338575539183,1,1
1,1.0,2.0,1.0,0.41000000000000003,2.0,236.37792999510742,236.37792999510742,1,1
1,1.0,2.0,1.0,0.42,2.0,226.6300502783081,226.6300502783081,1,1
1,1.0,2.0,1.0,0.43,2.0,234.50596886206202,234.50596886206202,1,1
1,1.0,2.0,1.0,0.44,2.0,231.80264197737188,231.80264197737188,1,1
1,1.0,2.0,1.0,0.45,2.0,228.23900127493064,228.23900127493064,1,1
1,1.0,2.0,1.0,0.46,2.0,223.0571581472969,223.0571581472969,1,1
1,1.0,2.0,1.0,0.47000000000000003,2.0,217.90504556894246,217.90504556894246,1,1
1,1.0,2.0,1.0,0.48,2.0,251.00776810392728,251.00776810392728,1,1
1,1.0,2.0,1.0,0.49,2.0,253.40913035914016,253.40913035914016,1,1
1,1.0,2.0,1.0,0.5,2.0,222.782318179676,222.782318179676,1,1
1,1.0,2.0,1.0,0.51,2.0,231.88237845503795,231.88237845503795,1,1
1,1.0,2.0,1.0,0.52,2.0,242.06028610563004,242.06028610563004,1,1
1,1.0,2.0,1.0,0.53,2.0,198.58217561874935,198.58217561874935,1,1
1,1.0,2.0,1.0,0.54,2.0,229.37308237155347,229.37308237155347,1,1
1,1.0,2.0,1.0,0.55,2.0,250.7853806949993,250.7853806949993,1,1
1,1.0,2.0,1.0,0.56,2.0,217.85361429402104,217.85361429402104,1,1
1,1.0,2.0,1.0,0.5700000000000001,2.0,217.67084828915105,217.67084828915105,1,1
1,1.0,2.0,1.0,0.58,2.0,199.36027053485535,199.36027053485535,1,1
1,1.0,2.0,1.0,0.59,2.0,214.36473998170533,214.36473998170533,1,1
1,1.0,2.0,1.0,0.6,2.0,256.41843349213025,256.41843349213025,1,1
1,1.0,2.0,1.0,0.61,2.0,216.67431980569984,216.67431980569984,1,1
1,1.0,2.0,1.0,0.62,2.0,211.0652589573162,211.0652589573162,1,1
1,1.0,2.0,1.0,0.63,2.0,235.51927818843168,235.51927818843168,1,1
1,1.0,2.0,1.0,0.64,2.0,236.27305618051284,236.27305618051284,1,1
1,1.0,2.0,1.0,0.65,2.0,230.39836467508002,230.39836467508002,1,1
1,1.0,2.0,1.0,0.66,2.0,212.99206209061617,212.99206209061617,1,1
1,1.0,2.0,1.0,0.67,2.0,239.49254434752913,239.49254434752913,1,1
1,1.0,2.0,1.0,0.68,2.0,213.76186809146537,213.76186809146537,1,1
1,1.0,2.0,1.0,0.6900000000000001,2.0,212.63920257894972,212.63920257894972,1,1
1,1.0,2.0,1.0,0.7000000000000001,2.0,221.13809817995948,221.13809817995948,1,1
1,1.0,2.0,1.0,0.71,2.0,200.12660549692376,200.12660549692376,1,1
1,1.0,2.0,1.0,0.72,2.0,205.05923957918515,205.05923957918515,1,1
1,1.0,2.0,1.0,0.73,2.0,227.18580347191676,227.18580347191676,1,1
1,1.0,2.0,1.0,0.74,2.0,225.01942467460975,225.01942467460975,1,1
1,1.0,2.0,1.0,0.75,2.0,241.92597182448546,241.92597182448546,1,1
1,1.0,2.0,1.0,0.76,2.0,232.94436373861666,232.94436373861666,1,1
1,1.0,2.0,1.0,0.77,2.0,211.98251859445543,211.98251859445543,1,1
1,1.0,2.0,1.0,0.78,2.0,226.83840262756638,226.83840262756638,1,1
1,1.0,2.0,1.0,0.79,2.0,223.63647189687651,223.63647189687651,1,1
1,1.0,2.0,1.0,0.8,2.0,245.79373159799124,245.79373159799124,1,1
1,1.0,2.0,1.0,0.81,2.0,244.463429063249,244.463429063249,1,1
1,1.0,2.0,1.0,0.8200000000000001,2.0,217.56280299326508,217.56280299326508,1,1
1,1.0,2.0,1.0,0.8300000000000001,2.0,221.339026213648,221.339026213648,1,1
1,1.0,2.0,1.0,0.84,2.0,221.51864069742527,221.51864069742527,1,1
1,1.0,2.0,1.0,0.85,2.0,224.38788783870683,224.38788783870683,1,1
1,1.0,2.0,1.0,0.86,2.0,216.3609849939136,216.3609849939136,1,1
1,1.0,2.0,1.0,0.87,2.0,236.95138324025118,236.95138324025118,1,1
1,1.0,2.0,1.0,0.88,2.0,228.6727525379068,228.6727525379068,1,1
1,1.0,2.0,1.0,0.89,2.0,219.0064419879708,219.0064419879708,1,1
1,1.0,2.0,1.0,0.9,2.0,233.5577549125495,233.5577549125495,1,1
1,1.0,2.0,1.0,0.91,2.0,221.08973518524542,221.08973518524542,1,1
1,1.0,2.0,1.0,0.92,2.0,234.92478040330425,234.92478040330425,1,1
1,1.0,2.0,1.0,0.93,2.0,225.17315121674972,225.17315121674972,1,1
1,1.0,2.0,1.0,0.9400000000000001,2.0,213.12042976065382,213.12042976065382,1,1
1,1.0,2.0,1.0,0.9500000000000001,2.0,223.21634531821493,223.21634531821493,1,1
1,1.0,2.0,1.0,0.96,2.0,216.45323790081346,216.45323790081346,1,1
