iteration,alpha,beta,sigma,rho,Q,bestLength,bestCurrent,nBestPathAnts,nBestCurrentPathAnts
1,1.0,2.0,1.0,0.34,2.0,231.3389902390713,231.3389902390713,1,1
1,1.0,2.0,1.0,0.35000000000000003,2.0,239.3650680376583,239.3650680376583,1,1
1,1.0,2.0,1.0,0.36,2.0,242.15548809108387,242.15548809108387,1,1
1,1.0,2.0,1.0,0.37,2.0,214.51507613603957,214.51507613603957,1,1
1,1.0,2.0,1.0,0.38,2.0,233.00769504255265,233.00769504255265,1,1
1,1.0,2.0,1.0,0.39,2.0,248.81181604512835,248.81181604512835,1,1
1,1.0,2.0,1.0,0.4,2.0,209.60283562440327,209.60283562440327,1,1
1,1.0,2.0,1.0,0.41000000000000003,2.0,231.7719569208263,231.7719569208263,1,1
1,1.0,2.0,1.0,0.42,2.0,224.99542803451777,224.99542803451777,1,1
1,1.0,2.0,1.0,0.43,2.0,228.56822682419082,228.56822682419082,1,1
1,1.0,2.0,1.0,0.44,2.0,251.10988632404153,251.10988632404153,1,1
1,1.0,2.0,1.0,0.45,2.0,234.93581411682507,234.93581411682507,1,1
1,1.0,2.0,1.0,0.46,2.0,249.09561155268923,249.09561155268923,1,1
1,1.0,2.0,1.0,0.47000000000000003,2.0,227.46504064509736,227.46504064509736,1,1
1,1.0,2.0,1.0,0.48,2.0,248.17521434951732,248.17521434951732,1,1
1,1.0,2.0,1.0,0.49,2.0,238.65714234139,238.65714234139,1,1
1,1.0,2.0,1.0,0.5,2.0,204.00714697913605,204.00714697913605,1,1
1,1.0,2.0,1.0,0.51,2.0,204.8166768818036,204.8166768818036,1,1
1,1.0,2.0,1.0,0.52,2.0,226.80710849581445,226.80710849581445,1,1
1,1.0,2.0,1.0,0.53,2.0,221.1142912496225,221.1142912496225,1,1
1,1.0,2.0,1.0,0.54,2.0,225.7068680524361,225.7068680524361,1,1
1,1.0,2.0,1.0,0.55,2.0,208.78560853863587,208.78560853863587,1,1
1,1.0,2.0,1.0,0.56,2.0,232.7796637839284,232.7796637839284,1,1
1,1.0,2.0,1.0,0.5700000000000001,2.0,223.0226915934115,223.0226915934115,1,1
1,1.0,2.0,1.0,0.58,2.0,235.2302306334157,235.2302306334157,1,1
1,1.0,2.0,1.0,0.59,2.0,215.80352834522978,215.80352834522978,1,1
1,1.0,2.0,1.0,0.6,2.0,223.13104101085227,223.13104101085227,1,1
1,1.0,2.0,1.0,0.61,2.0,246.0121749887229,246.0121749887229,1,1
1,1.0,2.0,1.0,0.62,2.0,242.21344332459506,242.21344332459506,1,1
1,1.0,2.0,1.0,0.63,2.0,219.49976006148916,219.49976006148916,1,1
1,1.0,2.0,1.0,0.64,2.0,237.50095327922276,237.50095327922276,1,1
1,1.0,2.0,1.0,0.65,2.0,230.26920319652137,230.26920319652137,1,1
1,1.0,2.0,1.0,0.66,2.0,238.79675810295362,238.79675810295362,1,1
1,1.0,2.0,1.0,0.67,2.0,232.21569538202695,232.21569538202695,1,1
1,1.0,2.0,1.0,0.68,2.0,237.14559393811442,237.14559393811442,1,1
1,1.0,2.0,1.0,0.6900000000000001,2.0,233.9217970490004,233.9217970490004,1,1
1,1.0,2.0,1.0,0.7000000000000001,2.0,249.0414070766492,249.0414070766492,1,1
1,1.0,2.0,1.0,0.71,2.0,233.18244761720888,233.18244761720888,1,1
1,1.0,2.0,1.0,0.72,2.0,208.56682456671757,208.56682456671757,1,1
1,1.0,2.0,1.0,0.73,2.0,223.3059248531544,223.3059248531544,1,1
1,1.0,2.0,1.0,0.74,2.0,196.83021866130684,196.83021866130684,1,1
1,1.0,2.0,1.0,0.75,2.0,231.39171613274195,231.39171613274195,1,1
1,1.0,2.0,1.0,0.76,2.0,240.18017016338652,240.18017016338652,1,1
1,1.0,2.0,1.0,0.77,2.0,219.13060701622416,219.13060701622416,1,1
1,1.0,2.0,1.0,0.78,2.0,197.58335535395932,197.58335535395932,1,1
1,1.0,2.0,1.0,0.79,2.0,213.3598642946561,213.3598642946561,1,1
1,1.0,2.0,1.0,0.8,2.0,211.80334809491933,211.80334809491933,1,1
1,1.0,2.0,1.0,0.81,2.0,218.74429189607957,218.74429189607957,1,1
1,1.0,2.0,1.0,0.8200000000000001,2.0,244.1447518000425,244.1447518000425,1,1
1,1.0,2.0,1.0,0.8300000000000001,2.0,230.6502536995269,230.6502536995269,1,1
1,1.0,2.0,1.0,0.84,2.0,204.8819298720614,204.8819298720614,1,1
1,1.0,2.0,1.0,0.85,2.0,233.84072685135152,233.84072685135152,1,1
1,1.0,2.0,1.0,0.86,2.0,234.56925493710943,234.56925493710943,1,1
1,1.0,2.0,1.0,0.87,2.0,227.64713944525636,227.64713944525636,1,1
1,1.0,2.0,1.0,0.88,2.0,193.04197542717242,193.04197542717242,1,1
1,1.0,2.0,1.0,0.89,2.0,203.1073659823696,203.1073659823696,1,1
1,1.0,2.0,1.0,0.9,2.0,245.8349546359138,245.8349546359138,1,1
1,1.0,2.0,1.0,0.91,2.0,212.93898120359322,212.93898120359322,1,1
1,1.0,2.0,1.0,0.92,2.0,258.4188745091559,258.4188745091559,1,1
1,1.0,2.0,1.0,0.93,2.0,219.30294033674056,219.30294033674056,1,1
1,1.0,2.0,1.0,0.9400000000000001,2.0,217.21926045918497,217.21926045918497,1,1
1,1.0,2.0,1.0,0.9500000000000001,2.0,229.85325760579235,229.85325760579235,1,1
1,1.0,2.0,1.0,0.96,2.0,231.89673294662197,231.89673294662197,1,1
1,1.0,2.0,1.0,0.97,2.0,223.2310311328836,223.2310311328836,1,1
1,1.0,2.0,1.0,0.98,2.0,203.1121155107694,203.1121155107694,1,1
1,1.0,2.0,1.0,0.99,2.0,242.12851174590855,242.12851174590855,1,1
1,1.0,2.0,1.0,1.0,2.0,217.93700281749625,217.93700281749625,1,1
1,1.0,2.0,1.0,0.0,3.0,237.7147218705375,237.7147218705375,1,1
1,1.0,2.0,1.0,0.01,3.0,238.2595201009273,238.2595201009273,1,1
1,1.0,2.0,1.0,0.02,3.0,224.1462730135428,224.1462730135428,1,1
1,1.0,2.0,1.0,0.03,3.0,199.70842767869073,199.70842767869073,1,1
1,1.0,2.0,1.0,0.04,3.0,231.6782910962743,231.6782910962743,1,1
1,1.0,2.0,1.0,0.05,3.0,218.59005596875258,218.59005596875258,1,1
1,1.0,2.0,1.0,0.06,3.0,211.94392911389784,211.94392911389784,1,1
1,1.0,2.0,1.0,0.07,3.0,216.9516068621329,216.9516068621329,1,1
1,1.0,2.0,1.0,0.08,3.0,221.79589485857997,221.79589485857997,1,1
1,1.0,2.0,1.0,0.09,3.0,239.63384474665997,239.63384474665997,1,1
1,1.0,2.0,1.0,0.1,3.0,209.4942907505401,209.4942907505401,1,1
1,1.0,2.0,1.0,0.11,3.0,218.80649065157496,218.80649065157496,1,1
1,1.0,2.0,1.0,0.12,3.0,195.33687177450335,195.33687177450335,1,1
1,1.0,2.0,1.0,0.13,3.0,217.34084845150133,217.34084845150133,1,1
1,1.0,2.0,1.0,0.14,3.0,240.1196078866115,240.1196078866115,1,1
1,1.0,2.0,1.0,0.15,3.0,213.60657030796153,213.60657030796153,1,1
1,1.0,2.0,1.0,0.16,3.0,203.20659133844205,203.20659133844205,1,1
1,1.0,2.0,1.0,0.17,3.0,219.09771944728615,219.09771944728615,1,1
1,1.0,2.0,1.0,0.18,3.0,218.13025039442977,218.13025039442977,1,1
1,1.0,2.0,1.0,0.19,3.0,226.5195530962291,226.5195530962291,1,1
1,1.0,2.0,1.0,0.2,3.0,221.1802943270727,221.1802943270727,1,1
1,1.0,2.0,1.0,0.21,3.0,219.43741822044615,219.43741822044615,1,1
1,1.0,2.0,1.0,0.22,3.0,220.73295467783245,220.73295467783245,1,1
1,1.0,2.0,1.0,0.23,3.0,237.46760757218024,237.46760757218024,1,1
1,1.0,2.0,1.0,0.24,3.0,222.38135089642748,222.38135089642748,1,1
1,1.0,2.0,1.0,0.25,3.0,226.1826709230064,226.1826709230064,1,1
1,1.0,2.0,1.0,0.26,3.0,229.1690293672909,229.1690293672909,1,1
1,1.0,2.0,1.0,0.27,3.0,230.73721817104646,230.73721817104646,1,1
1,1.0,2.0,1.0,0.28,3.0,233.24541508296397,233.24541508296397,1,1
1,1.0,2.0,1.0,0.29,3.0,232.08614686003955,232.08614686003955,1,1
1,1.0,2.0,1.0,0.3,3.0,220.32440769251446,220.32440769251446,1,1
1,1.0,2.0,1.0,0.31,3.0,240.7543454760505,240.7543454760505,1,1
1,1.0,2.0,1.0,0.32,3.0,205.226465330089,205.226465330089,1,1
1,1.0,2.0,1.0,0.33,3.0,221.32287066850472,221.32287066850472,1,1
1,1.0,2.0,1.0,0.34,3.0,231.15516969336372,231.15516969336372,1,1
1,1.0,2.0,1.0,0.35000000000000003,3.0,192.91457686235623,192.91457686235623,1,1
1,1.0,2.0,1.0,0.36,3.0,237.97055216634777,237.97055216634777,1,1
1,1.0,2.0,1.0,0.37,3.0,195.8990158267418,195.8990158267418,1,1
1,1.0,2.0,1.0,0.38,3.0,224.51115996403058,224.51115996403058,1,1
1,1.0,2.0,1.0,0.39,3.0,242.42998007748656,242.42998007748656,1,1
1,1.0,2.0,1.0,0.4,3.0,189.67229956101795,189.67229956101795,1,1
1,1.0,2.0,1.0,0.41000000000000003,3.0,231.01002507157153,231.01002507157153,1,1
1,1.0,2.0,1.0,0.42,3.0,232.97366106582948,232.97366106582948,1,1
1,1.0,2.0,1.0,0.43,3.0,236.86484793735883,236.86484793735883,1,1
1,1.0,2.0,1.0,0.44,3.0,227.0891710391392,227.0891710391392,1,1
1,1.0,2.0,1.0,0.45,3.0,224.42539276135813,224.42539276135813,1,1
1,1.0,2.0,1.0,0.46,3.0,245.15321884589514,245.15321884589514,1,1
1,1.0,2.0,1.0,0.47000000000000003,3.0,213.73271645651627,213.73271645651627,1,1
1,1.0,2.0,1.0,0.48,3.0,244.00541612271698,244.00541612271698,1,1
1,1.0,2.0,1.0,0.49,3.0,222.21411591181183,222.21411591181183,1,1
1,1.0,2.0,1.0,0.5,3.0,227.32045218786592,227.32045218786592,1,1
1,1.0,2.0,1.0,0.51,3.0,214.9626790756697,214.9626790756697,1,1
1,1.0,2.0,1.0,0.52,3.0,232.6177438033315,232.6177438033315,1,1
1,1.0,2.0,1.0,0.53,3.0,230.72184359364402,230.72184359364402,1,1
1,1.0,2.0,1.0,0.54,3.0,225.54157758372176,225.54157758372176,1,1
1,1.0,2.0,1.0,0.55,3.0,229.87659238591232,229.87659238591232,1,1
1,1.0,2.0,1.0,0.56,3.0,217.32012832113327,217.32012832113327,1,1
1,1.0,2.0,1.0,0.5700000000000001,3.0,236.17965973466005,236.17965973466005,1,1
1,1.0,2.0,1.0,0.58,3.0,233.39810522743605,233.39810522743605,1,1
1,1.0,2.0,1.0,0.59,3.0,225.32487046187646,225.32487046187646,1,1
1,1.0,2.0,1.0,0.6,3.0,231.921825086031,231.921825086031,1,1
1,1.0,2.0,1.0,0.61,3.0,237.55374289142375,237.55374289142375,1,1
1,1.0,2.0,1.0,0.62,3.0,215.8395855850147,215.8395855850147,1,1
1,1.0,2.0,1.0,0.63,3.0,233.99969004290836,233.99969004290836,1,1
1,1.0,2.0,1.0,0.64,3.0,246.40624612018613,246.40624612018613,1,1
1,1.0,2.0,1.0,0.65,3.0,243.224616114354,243.224616114354,1,1
1,1.0,2.0,1.0,0.66,3.0,233.15007053456745,233.15007053456745,1,1
1,1.0,2.0,1.0,0.67,3.0,230.99921394217654,230.99921394217654,1,1
1,1.0,2.0,1.0,0.68,3.0,239.2112384189672,239.2112384189672,1,1
1,1.0,2.0,1.0,0.6900000000000001,3.0,235.68693153052132,235.68693153052132,1,1
1,1.0,2.0,1.0,0.7000000000000001,3.0,231.70708929816243,231.70708929816243,1,1
1,1.0,2.0,1.0,0.71,3.0,230.23727374540425,230.23727374540425,1,1
1,1.0,2.0,1.0,0.72,3.0,220.630674075118,220.630674075118,1,1
1,1.0,2.0,1.0,0.73,3.0,247.046779490095,247.046779490095,1,1
1,1.0,2.0,1.0,0.74,3.0,216.373289885743,216.373289885743,1,1
1,1.0,2.0,1.0,0.75,3.0,230.70291245768612,230.70291245768612,1,1
