iteration,alpha,beta,sigma,rho,Q,bestLength,bestCurrent,nBestPathAnts,nBestCurrentPathAnts
50,1.0,2.0,1.0,0.9410000000000001,0.2,442.89022246408535,483.9992249399277,0,1
50,1.0,2.0,1.0,0.9420000000000001,0.2,442.71020043964796,528.6309821158567,0,1
50,1.0,2.0,1.0,0.9430000000000001,0.2,443.7670605085485,517.5268778637818,0,1
50,1.0,2.0,1.0,0.9440000000000001,0.2,432.6447916002164,490.6860178457642,0,1
50,1.0,2.0,1.0,0.9450000000000001,0.2,414.58348151486854,489.7806148348503,0,1
50,1.0,2.0,1.0,0.9460000000000001,0.2,419.7320577079017,487.5363076440104,0,1
50,1.0,2.0,1.0,0.9470000000000001,0.2,446.9883725061487,505.98931550781776,0,1
50,1.0,2.0,1.0,0.9480000000000001,0.2,458.73773512952664,511.68927555714913,0,1
50,1.0,2.0,1.0,0.9490000000000001,0.2,426.48529325731624,487.74301668037083,0,1
50,1.0,2.0,1.0,0.9500000000000001,0.2,440.2208694248093,481.2105702470024,0,1
50,1.0,2.0,1.0,0.9510000000000001,0.2,443.94018887676896,495.5363459780073,0,1
50,1.0,2.0,1.0,0.9520000000000001,0.2,448.87321371021017,475.9130416612458,0,1
50,1.0,2.0,1.0,0.9530000000000001,0.2,442.0275412149211,520.5425220020408,0,1
50,1.0,2.0,1.0,0.9540000000000001,0.2,419.42141630787006,464.7982119513526,0,1
50,1.0,2.0,1.0,0.9550000000000001,0.2,451.020929873534,491.8693536645892,0,1
50,1.0,2.0,1.0,0.9560000000000001,0.2,451.69604956786753,479.72017170035843,0,1
50,1.0,2.0,1.0,0.9570000000000001,0.2,438.43284769166655,496.425428214227,0,1
50,1.0,2.0,1.0,0.9580000000000001,0.2,426.0812247915006,504.3204585005985,0,1
50,1.0,2.0,1.0,0.9590000000000001,0.2,446.37605032301616,459.7831781621741,0,1
50,1.0,2.0,1.0,0.96,0.2,432.78291714240225,510.2494553940895,0,1
50,1.0,2.0,1.0,0.9610000000000001,0.2,457.33075769896976,504.0926165375018,0,1
50,1.0,2.0,1.0,0.962,0.2,450.2053882407445,467.70153205257395,0,1
50,1.0,2.0,1.0,0.9630000000000001,0.2,418.757124782331,513.2873396656098,0,1
50,1.0,2.0,1.0,0.964,0.2,438.56881961414194,500.901263176888,0,1
50,1.0,2.0,1.0,0.9650000000000001,0.2,443.9264496589007,444.8986634716671,0,1
50,1.0,2.0,1.0,0.966,0.2,440.9086493301414,508.0377571023736,0,1
50,1.0,2.0,1.0,0.9670000000000001,0.2,415.67118552599123,476.36687198059485,0,1
50,1.0,2.0,1.0,0.968,0.2,421.1186233689213,461.9072071694531,0,1
50,1.0,2.0,1.0,0.9690000000000001,0.2,415.2804555007277,478.7064892502284,0,1
50,1.0,2.0,1.0,0.97,0.2,436.9922290691316,502.60124373845167,0,1
50,1.0,2.0,1.0,0.9710000000000001,0.2,428.4322966126278,450.07466397140945,0,1
50,1.0,2.0,1.0,0.972,0.2,425.1440076862309,425.1440076862309,1,1
50,1.0,2.0,1.0,0.973,0.2,424.6414804540537,492.6983545889719,0,1
50,1.0,2.0,1.0,0.974,0.2,447.85098399754685,469.80295163656007,0,1
50,1.0,2.0,1.0,0.975,0.2,427.7737203209342,517.9760471296845,0,1
50,1.0,2.0,1.0,0.976,0.2,427.2120698475044,427.2120698475044,1,1
50,1.0,2.0,1.0,0.977,0.2,447.6237951323521,504.8504692316754,0,1
50,1.0,2.0,1.0,0.978,0.2,436.32645724410554,451.9258373076798,0,1
50,1.0,2.0,1.0,0.979,0.2,442.1954736642232,517.8811632731689,0,1
50,1.0,2.0,1.0,0.98,0.2,439.124737987795,512.2846967242438,0,1
50,1.0,2.0,1.0,0.981,0.2,434.1557209486876,513.6124598280114,0,1
50,1.0,2.0,1.0,0.982,0.2,452.2607016609449,475.6934394069861,0,1
50,1.0,2.0,1.0,0.983,0.2,440.42396905294913,514.9686846253521,0,1
50,1.0,2.0,1.0,0.984,0.2,440.4802333744715,487.7311403780778,0,1
50,1.0,2.0,1.0,0.985,0.2,451.89000732043843,500.4227195829324,0,1
50,1.0,2.0,1.0,0.986,0.2,446.05112709935867,493.58760759348496,0,1
50,1.0,2.0,1.0,0.987,0.2,471.40867046691346,510.381487901299,0,1
50,1.0,2.0,1.0,0.988,0.2,447.66943568809364,517.9126131456444,0,1
50,1.0,2.0,1.0,0.989,0.2,402.1334469516711,471.18479061592774,0,1
50,1.0,2.0,1.0,0.99,0.2,438.53056610172314,456.6303937180358,0,1
50,1.0,2.0,1.0,0.991,0.2,443.37434361363097,500.34696581787864,0,1
50,1.0,2.0,1.0,0.992,0.2,434.4193038115262,513.711464822532,0,1
50,1.0,2.0,1.0,0.993,0.2,425.1835082330018,516.417265817376,0,1
50,1.0,2.0,1.0,0.994,0.2,446.6510909338536,494.7942203588759,0,1
50,1.0,2.0,1.0,0.995,0.2,430.48236155320825,476.8565311878513,0,1
50,1.0,2.0,1.0,0.996,0.2,433.04133227940486,506.3829636625906,0,1
50,1.0,2.0,1.0,0.997,0.2,435.40704274245434,502.50198504264944,0,1
50,1.0,2.0,1.0,0.998,0.2,442.9993130703194,493.7168951471756,0,1
50,1.0,2.0,1.0,0.999,0.2,395.2365796066543,395.2365796066543,1,1
50,1.0,2.0,1.0,1.0,0.2,286.92720732545297,286.92720732545297,1,1
50,1.0,2.0,1.0,0.9,0.30000000000000004,409.21861390797454,518.5003224407888,0,1
50,1.0,2.0,1.0,0.901,0.30000000000000004,453.91530671260966,520.4467600595063,0,1
50,1.0,2.0,1.0,0.902,0.30000000000000004,440.92644594281666,474.07799633125916,0,1
50,1.0,2.0,1.0,0.903,0.30000000000000004,405.56690122411595,504.8929799356905,0,1
50,1.0,2.0,1.0,0.904,0.30000000000000004,423.29628977921254,510.94912778723835,0,1
50,1.0,2.0,1.0,0.905,0.30000000000000004,447.74632436047295,497.80564593804195,0,1
50,1.0,2.0,1.0,0.906,0.30000000000000004,429.3451919258477,462.215312507859,0,1
